"BehaviorSpace results (NetLogo 6.2.0)"
"FlockingAnalisisRailsBack.nlogo"
"meanFlockmates"
"09/10/2021 14:19:33:263 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-cohere-turn","max-separate-turn","vision","minimum-separation","population","max-align-turn","[step]","mean [count flockmates] of turtles"
"8","3","1.5","3","1","300","5","403","7.6066666666666665"
"5","3","1.5","3","1","300","5","445","7.973333333333334"
"7","3","1.5","3","1","300","5","407","7.14"
"6","3","1.5","3","1","300","5","435","8.56"
"8","3","1.5","3","1","300","5","404","7.68"
"5","3","1.5","3","1","300","5","446","7.96"
"7","3","1.5","3","1","300","5","408","7.18"
"6","3","1.5","3","1","300","5","436","8.686666666666667"
"8","3","1.5","3","1","300","5","405","7.733333333333333"
"5","3","1.5","3","1","300","5","447","7.8533333333333335"
"7","3","1.5","3","1","300","5","409","7.306666666666667"
"6","3","1.5","3","1","300","5","437","8.86"
"8","3","1.5","3","1","300","5","406","7.786666666666667"
"5","3","1.5","3","1","300","5","448","7.766666666666667"
"7","3","1.5","3","1","300","5","410","7.373333333333333"
"6","3","1.5","3","1","300","5","438","8.853333333333333"
"8","3","1.5","3","1","300","5","407","7.906666666666666"
"7","3","1.5","3","1","300","5","411","7.473333333333334"
"6","3","1.5","3","1","300","5","439","9.026666666666667"
"5","3","1.5","3","1","300","5","449","7.773333333333333"
"8","3","1.5","3","1","300","5","408","7.966666666666667"
"7","3","1.5","3","1","300","5","412","7.493333333333333"
"6","3","1.5","3","1","300","5","440","9.066666666666666"
"5","3","1.5","3","1","300","5","450","7.74"
"8","3","1.5","3","1","300","5","409","7.96"
"7","3","1.5","3","1","300","5","413","7.493333333333333"
"6","3","1.5","3","1","300","5","441","9.066666666666666"
"5","3","1.5","3","1","300","5","451","7.713333333333333"
"8","3","1.5","3","1","300","5","410","7.986666666666666"
"7","3","1.5","3","1","300","5","414","7.506666666666667"
"6","3","1.5","3","1","300","5","442","8.973333333333333"
"5","3","1.5","3","1","300","5","452","7.666666666666667"
"8","3","1.5","3","1","300","5","411","7.993333333333333"
"7","3","1.5","3","1","300","5","415","7.486666666666666"
"6","3","1.5","3","1","300","5","443","9.06"
"5","3","1.5","3","1","300","5","453","7.733333333333333"
"8","3","1.5","3","1","300","5","412","8.026666666666667"
"7","3","1.5","3","1","300","5","416","7.533333333333333"
"6","3","1.5","3","1","300","5","444","9.073333333333334"
"5","3","1.5","3","1","300","5","454","7.673333333333333"
"8","3","1.5","3","1","300","5","413","8.013333333333334"
"6","3","1.5","3","1","300","5","445","9.02"
"5","3","1.5","3","1","300","5","455","7.6"
"6","3","1.5","3","1","300","5","446","8.94"
"5","3","1.5","3","1","300","5","456","7.653333333333333"
"7","3","1.5","3","1","300","5","417","7.426666666666667"
"6","3","1.5","3","1","300","5","447","8.886666666666667"
"5","3","1.5","3","1","300","5","457","7.613333333333333"
"6","3","1.5","3","1","300","5","448","8.833333333333334"
"7","3","1.5","3","1","300","5","418","7.373333333333333"
"5","3","1.5","3","1","300","5","458","7.586666666666667"
"8","3","1.5","3","1","300","5","414","8.006666666666666"
"6","3","1.5","3","1","300","5","449","8.746666666666666"
"7","3","1.5","3","1","300","5","419","7.36"
"5","3","1.5","3","1","300","5","459","7.52"
"6","3","1.5","3","1","300","5","450","8.646666666666667"
"8","3","1.5","3","1","300","5","415","8.04"
"7","3","1.5","3","1","300","5","420","7.22"
"5","3","1.5","3","1","300","5","460","7.6066666666666665"
"6","3","1.5","3","1","300","5","451","8.6"
"7","3","1.5","3","1","300","5","421","7.206666666666667"
"8","3","1.5","3","1","300","5","416","8.113333333333333"
"6","3","1.5","3","1","300","5","452","8.5"
"8","3","1.5","3","1","300","5","417","8.073333333333334"
"7","3","1.5","3","1","300","5","422","7.16"
"6","3","1.5","3","1","300","5","453","8.406666666666666"
"8","3","1.5","3","1","300","5","418","8.166666666666666"
"7","3","1.5","3","1","300","5","423","7.14"
"6","3","1.5","3","1","300","5","454","8.373333333333333"
"7","3","1.5","3","1","300","5","424","7.126666666666667"
"8","3","1.5","3","1","300","5","419","8.2"
"6","3","1.5","3","1","300","5","455","8.386666666666667"
"8","3","1.5","3","1","300","5","420","8.246666666666666"
"7","3","1.5","3","1","300","5","425","7.173333333333333"
"6","3","1.5","3","1","300","5","456","8.24"
"8","3","1.5","3","1","300","5","421","8.3"
"7","3","1.5","3","1","300","5","426","7.213333333333333"
"5","3","1.5","3","1","300","5","461","7.613333333333333"
"6","3","1.5","3","1","300","5","457","8.153333333333334"
"8","3","1.5","3","1","300","5","422","8.286666666666667"
"7","3","1.5","3","1","300","5","427","7.266666666666667"
"5","3","1.5","3","1","300","5","462","7.58"
"6","3","1.5","3","1","300","5","458","8.206666666666667"
"8","3","1.5","3","1","300","5","423","8.273333333333333"
"7","3","1.5","3","1","300","5","428","7.346666666666667"
"5","3","1.5","3","1","300","5","463","7.626666666666667"
"6","3","1.5","3","1","300","5","459","8.186666666666667"
"8","3","1.5","3","1","300","5","424","8.273333333333333"
"7","3","1.5","3","1","300","5","429","7.38"
"5","3","1.5","3","1","300","5","464","7.6466666666666665"
"6","3","1.5","3","1","300","5","460","8.24"
"8","3","1.5","3","1","300","5","425","8.286666666666667"
"7","3","1.5","3","1","300","5","430","7.4"
"5","3","1.5","3","1","300","5","465","7.706666666666667"
"6","3","1.5","3","1","300","5","461","8.26"
"8","3","1.5","3","1","300","5","426","8.36"
"7","3","1.5","3","1","300","5","431","7.4"
"5","3","1.5","3","1","300","5","466","7.666666666666667"
"6","3","1.5","3","1","300","5","462","8.166666666666666"
"8","3","1.5","3","1","300","5","427","8.326666666666666"
"7","3","1.5","3","1","300","5","432","7.446666666666666"
"5","3","1.5","3","1","300","5","467","7.66"
"6","3","1.5","3","1","300","5","463","8.133333333333333"
"8","3","1.5","3","1","300","5","428","8.246666666666666"
"7","3","1.5","3","1","300","5","433","7.38"
"5","3","1.5","3","1","300","5","468","7.653333333333333"
"6","3","1.5","3","1","300","5","464","8.146666666666667"
"8","3","1.5","3","1","300","5","429","8.24"
"7","3","1.5","3","1","300","5","434","7.333333333333333"
"5","3","1.5","3","1","300","5","469","7.6"
"6","3","1.5","3","1","300","5","465","8.173333333333334"
"8","3","1.5","3","1","300","5","430","8.113333333333333"
"5","3","1.5","3","1","300","5","470","7.553333333333334"
"6","3","1.5","3","1","300","5","466","8.113333333333333"
"5","3","1.5","3","1","300","5","471","7.593333333333334"
"5","3","1.5","3","1","300","5","472","7.526666666666666"
"7","3","1.5","3","1","300","5","435","7.3"
"8","3","1.5","3","1","300","5","431","8.086666666666666"
"6","3","1.5","3","1","300","5","467","8.146666666666667"
"5","3","1.5","3","1","300","5","473","7.466666666666667"
"7","3","1.5","3","1","300","5","436","7.333333333333333"
"6","3","1.5","3","1","300","5","468","8.04"
"5","3","1.5","3","1","300","5","474","7.426666666666667"
"7","3","1.5","3","1","300","5","437","7.36"
"5","3","1.5","3","1","300","5","475","7.446666666666666"
"7","3","1.5","3","1","300","5","438","7.446666666666666"
"6","3","1.5","3","1","300","5","469","7.98"
"5","3","1.5","3","1","300","5","476","7.46"
"7","3","1.5","3","1","300","5","439","7.5"
"8","3","1.5","3","1","300","5","432","8.14"
"5","3","1.5","3","1","300","5","477","7.486666666666666"
"7","3","1.5","3","1","300","5","440","7.486666666666666"
"8","3","1.5","3","1","300","5","433","8.093333333333334"
"5","3","1.5","3","1","300","5","478","7.6"
"7","3","1.5","3","1","300","5","441","7.58"
"8","3","1.5","3","1","300","5","434","8.14"
"7","3","1.5","3","1","300","5","442","7.5"
"6","3","1.5","3","1","300","5","470","8.006666666666666"
"7","3","1.5","3","1","300","5","443","7.593333333333334"
"8","3","1.5","3","1","300","5","435","8.166666666666666"
"6","3","1.5","3","1","300","5","471","8.026666666666667"
"7","3","1.5","3","1","300","5","444","7.586666666666667"
"8","3","1.5","3","1","300","5","436","8.146666666666667"
"6","3","1.5","3","1","300","5","472","7.926666666666667"
"5","3","1.5","3","1","300","5","479","7.66"
"8","3","1.5","3","1","300","5","437","8.166666666666666"
"6","3","1.5","3","1","300","5","473","7.94"
"7","3","1.5","3","1","300","5","445","7.56"
"5","3","1.5","3","1","300","5","480","7.693333333333333"
"8","3","1.5","3","1","300","5","438","7.993333333333333"
"6","3","1.5","3","1","300","5","474","7.8933333333333335"
"7","3","1.5","3","1","300","5","446","7.6466666666666665"
"5","3","1.5","3","1","300","5","481","7.613333333333333"
"8","3","1.5","3","1","300","5","439","7.873333333333333"
"6","3","1.5","3","1","300","5","475","8"
"7","3","1.5","3","1","300","5","447","7.706666666666667"
"8","3","1.5","3","1","300","5","440","7.6466666666666665"
"5","3","1.5","3","1","300","5","482","7.586666666666667"
"6","3","1.5","3","1","300","5","476","7.98"
"7","3","1.5","3","1","300","5","448","7.72"
"8","3","1.5","3","1","300","5","441","7.593333333333334"
"5","3","1.5","3","1","300","5","483","7.593333333333334"
"6","3","1.5","3","1","300","5","477","8"
"7","3","1.5","3","1","300","5","449","7.753333333333333"
"8","3","1.5","3","1","300","5","442","7.586666666666667"
"5","3","1.5","3","1","300","5","484","7.6066666666666665"
"6","3","1.5","3","1","300","5","478","8.073333333333334"
"7","3","1.5","3","1","300","5","450","7.74"
"8","3","1.5","3","1","300","5","443","7.546666666666667"
"5","3","1.5","3","1","300","5","485","7.506666666666667"
"6","3","1.5","3","1","300","5","479","8.02"
"7","3","1.5","3","1","300","5","451","7.753333333333333"
"8","3","1.5","3","1","300","5","444","7.3933333333333335"
"5","3","1.5","3","1","300","5","486","7.553333333333334"
"6","3","1.5","3","1","300","5","480","8.046666666666667"
"5","3","1.5","3","1","300","5","487","7.64"
"8","3","1.5","3","1","300","5","445","7.333333333333333"
"6","3","1.5","3","1","300","5","481","7.946666666666666"
"5","3","1.5","3","1","300","5","488","7.6866666666666665"
"6","3","1.5","3","1","300","5","482","7.933333333333334"
"8","3","1.5","3","1","300","5","446","7.253333333333333"
"5","3","1.5","3","1","300","5","489","7.64"
"6","3","1.5","3","1","300","5","483","7.886666666666667"
"8","3","1.5","3","1","300","5","447","7.26"
"7","3","1.5","3","1","300","5","452","7.74"
"5","3","1.5","3","1","300","5","490","7.753333333333333"
"7","3","1.5","3","1","300","5","453","7.74"
"5","3","1.5","3","1","300","5","491","7.733333333333333"
"7","3","1.5","3","1","300","5","454","7.78"
"5","3","1.5","3","1","300","5","492","7.64"
"7","3","1.5","3","1","300","5","455","7.793333333333333"
"5","3","1.5","3","1","300","5","493","7.673333333333333"
"6","3","1.5","3","1","300","5","484","7.82"
"8","3","1.5","3","1","300","5","448","7.293333333333333"
"7","3","1.5","3","1","300","5","456","7.933333333333334"
"6","3","1.5","3","1","300","5","485","7.86"
"5","3","1.5","3","1","300","5","494","7.6"
"7","3","1.5","3","1","300","5","457","7.973333333333334"
"6","3","1.5","3","1","300","5","486","7.726666666666667"
"5","3","1.5","3","1","300","5","495","7.546666666666667"
"8","3","1.5","3","1","300","5","449","7.26"
"7","3","1.5","3","1","300","5","458","7.926666666666667"
"6","3","1.5","3","1","300","5","487","7.58"
"8","3","1.5","3","1","300","5","450","7.32"
"7","3","1.5","3","1","300","5","459","7.993333333333333"
"6","3","1.5","3","1","300","5","488","7.62"
"7","3","1.5","3","1","300","5","460","7.933333333333334"
"6","3","1.5","3","1","300","5","489","7.673333333333333"
"8","3","1.5","3","1","300","5","451","7.34"
"7","3","1.5","3","1","300","5","461","7.933333333333334"
"6","3","1.5","3","1","300","5","490","7.586666666666667"
"8","3","1.5","3","1","300","5","452","7.3133333333333335"
"6","3","1.5","3","1","300","5","491","7.566666666666666"
"7","3","1.5","3","1","300","5","462","8.006666666666666"
"8","3","1.5","3","1","300","5","453","7.326666666666667"
"6","3","1.5","3","1","300","5","492","7.56"
"5","3","1.5","3","1","300","5","496","7.6"
"7","3","1.5","3","1","300","5","463","8.06"
"8","3","1.5","3","1","300","5","454","7.306666666666667"
"6","3","1.5","3","1","300","5","493","7.58"
"5","3","1.5","3","1","300","5","497","7.673333333333333"
"7","3","1.5","3","1","300","5","464","8.08"
"6","3","1.5","3","1","300","5","494","7.573333333333333"
"5","3","1.5","3","1","300","5","498","7.713333333333333"
"8","3","1.5","3","1","300","5","455","7.426666666666667"
"7","3","1.5","3","1","300","5","465","8.08"
"6","3","1.5","3","1","300","5","495","7.66"
"5","3","1.5","3","1","300","5","499","7.706666666666667"
"8","3","1.5","3","1","300","5","456","7.493333333333333"
"7","3","1.5","3","1","300","5","466","8.153333333333334"
"6","3","1.5","3","1","300","5","496","7.6866666666666665"
"5","3","1.5","3","1","300","5","500","7.72"
"7","3","1.5","3","1","300","5","467","8.16"
"9","3","1.5","3","1","300","5","0","0"
"6","3","1.5","3","1","300","5","497","7.66"
"7","3","1.5","3","1","300","5","468","8.053333333333333"
"8","3","1.5","3","1","300","5","457","7.526666666666666"
"9","3","1.5","3","1","300","5","1","1.7733333333333334"
"6","3","1.5","3","1","300","5","498","7.6866666666666665"
"9","3","1.5","3","1","300","5","2","1.6933333333333334"
"8","3","1.5","3","1","300","5","458","7.573333333333333"
"6","3","1.5","3","1","300","5","499","7.726666666666667"
"9","3","1.5","3","1","300","5","3","1.74"
"8","3","1.5","3","1","300","5","459","7.7"
"6","3","1.5","3","1","300","5","500","7.8"
"9","3","1.5","3","1","300","5","4","1.8"
"10","3","1.5","3","1","300","5","0","0"
"7","3","1.5","3","1","300","5","469","8.033333333333333"
"8","3","1.5","3","1","300","5","460","7.78"
"9","3","1.5","3","1","300","5","5","1.9533333333333334"
"7","3","1.5","3","1","300","5","470","7.973333333333334"
"8","3","1.5","3","1","300","5","461","7.78"
"9","3","1.5","3","1","300","5","6","1.9733333333333334"
"7","3","1.5","3","1","300","5","471","7.96"
"9","3","1.5","3","1","300","5","7","2.02"
"8","3","1.5","3","1","300","5","462","7.746666666666667"
"7","3","1.5","3","1","300","5","472","7.913333333333333"
"9","3","1.5","3","1","300","5","8","2.0733333333333333"
"8","3","1.5","3","1","300","5","463","7.78"
"9","3","1.5","3","1","300","5","9","1.86"
"7","3","1.5","3","1","300","5","473","7.8133333333333335"
"8","3","1.5","3","1","300","5","464","7.76"
"10","3","1.5","3","1","300","5","1","1.7333333333333334"
"9","3","1.5","3","1","300","5","10","1.8666666666666667"
"7","3","1.5","3","1","300","5","474","7.766666666666667"
"10","3","1.5","3","1","300","5","2","1.8266666666666667"
"9","3","1.5","3","1","300","5","11","1.92"
"7","3","1.5","3","1","300","5","475","7.733333333333333"
"9","3","1.5","3","1","300","5","12","1.9733333333333334"
"10","3","1.5","3","1","300","5","3","1.84"
"7","3","1.5","3","1","300","5","476","7.6866666666666665"
"9","3","1.5","3","1","300","5","13","1.9733333333333334"
"10","3","1.5","3","1","300","5","4","2.026666666666667"
"9","3","1.5","3","1","300","5","14","2.14"
"10","3","1.5","3","1","300","5","5","2.04"
"7","3","1.5","3","1","300","5","477","7.8"
"9","3","1.5","3","1","300","5","15","2.2066666666666666"
"10","3","1.5","3","1","300","5","6","2.04"
"7","3","1.5","3","1","300","5","478","7.773333333333333"
"8","3","1.5","3","1","300","5","465","7.8"
"10","3","1.5","3","1","300","5","7","1.9266666666666667"
"7","3","1.5","3","1","300","5","479","7.946666666666666"
"8","3","1.5","3","1","300","5","466","7.793333333333333"
"10","3","1.5","3","1","300","5","8","1.9133333333333333"
"7","3","1.5","3","1","300","5","480","8.06"
"10","3","1.5","3","1","300","5","9","1.98"
"8","3","1.5","3","1","300","5","467","7.86"
"7","3","1.5","3","1","300","5","481","8.08"
"10","3","1.5","3","1","300","5","10","2.02"
"8","3","1.5","3","1","300","5","468","7.826666666666667"
"9","3","1.5","3","1","300","5","16","2.2066666666666666"
"10","3","1.5","3","1","300","5","11","2.033333333333333"
"7","3","1.5","3","1","300","5","482","8.12"
"8","3","1.5","3","1","300","5","469","7.746666666666667"
"9","3","1.5","3","1","300","5","17","2.24"
"10","3","1.5","3","1","300","5","12","2.06"
"7","3","1.5","3","1","300","5","483","7.98"
"8","3","1.5","3","1","300","5","470","7.78"
"9","3","1.5","3","1","300","5","18","2.1866666666666665"
"10","3","1.5","3","1","300","5","13","2.0933333333333333"
"7","3","1.5","3","1","300","5","484","8"
"8","3","1.5","3","1","300","5","471","7.76"
"9","3","1.5","3","1","300","5","19","2.1133333333333333"
"10","3","1.5","3","1","300","5","14","2.1333333333333333"
"8","3","1.5","3","1","300","5","472","7.706666666666667"
"9","3","1.5","3","1","300","5","20","2.2533333333333334"
"10","3","1.5","3","1","300","5","15","2.1666666666666665"
"9","3","1.5","3","1","300","5","21","2.2133333333333334"
"8","3","1.5","3","1","300","5","473","7.633333333333334"
"10","3","1.5","3","1","300","5","16","2.1266666666666665"
"9","3","1.5","3","1","300","5","22","2.3266666666666667"
"8","3","1.5","3","1","300","5","474","7.66"
"10","3","1.5","3","1","300","5","17","2.1466666666666665"
"7","3","1.5","3","1","300","5","485","8.06"
"9","3","1.5","3","1","300","5","23","2.34"
"10","3","1.5","3","1","300","5","18","2.3333333333333335"
"8","3","1.5","3","1","300","5","475","7.566666666666666"
"9","3","1.5","3","1","300","5","24","2.44"
"10","3","1.5","3","1","300","5","19","2.466666666666667"
"7","3","1.5","3","1","300","5","486","8.126666666666667"
"8","3","1.5","3","1","300","5","476","7.6"
"9","3","1.5","3","1","300","5","25","2.54"
"10","3","1.5","3","1","300","5","20","2.6333333333333333"
"8","3","1.5","3","1","300","5","477","7.793333333333333"
"7","3","1.5","3","1","300","5","487","8.08"
"9","3","1.5","3","1","300","5","26","2.3666666666666667"
"7","3","1.5","3","1","300","5","488","8.033333333333333"
"8","3","1.5","3","1","300","5","478","7.846666666666667"
"9","3","1.5","3","1","300","5","27","2.4466666666666668"
"7","3","1.5","3","1","300","5","489","7.966666666666667"
"8","3","1.5","3","1","300","5","479","7.966666666666667"
"9","3","1.5","3","1","300","5","28","2.6333333333333333"
"9","3","1.5","3","1","300","5","29","2.6866666666666665"
"8","3","1.5","3","1","300","5","480","8.086666666666666"
"7","3","1.5","3","1","300","5","490","7.886666666666667"
"10","3","1.5","3","1","300","5","21","2.6933333333333334"
"9","3","1.5","3","1","300","5","30","2.66"
"7","3","1.5","3","1","300","5","491","7.833333333333333"
"10","3","1.5","3","1","300","5","22","2.6133333333333333"
"9","3","1.5","3","1","300","5","31","2.6333333333333333"
"7","3","1.5","3","1","300","5","492","7.753333333333333"
"10","3","1.5","3","1","300","5","23","2.6333333333333333"
"9","3","1.5","3","1","300","5","32","2.72"
"7","3","1.5","3","1","300","5","493","7.713333333333333"
"10","3","1.5","3","1","300","5","24","2.6266666666666665"
"9","3","1.5","3","1","300","5","33","2.82"
"8","3","1.5","3","1","300","5","481","8.18"
"10","3","1.5","3","1","300","5","25","2.78"
"7","3","1.5","3","1","300","5","494","7.6466666666666665"
"9","3","1.5","3","1","300","5","34","2.953333333333333"
"10","3","1.5","3","1","300","5","26","2.8533333333333335"
"8","3","1.5","3","1","300","5","482","8.186666666666667"
"9","3","1.5","3","1","300","5","35","3.006666666666667"
"7","3","1.5","3","1","300","5","495","7.6066666666666665"
"10","3","1.5","3","1","300","5","27","2.72"
"7","3","1.5","3","1","300","5","496","7.6"
"8","3","1.5","3","1","300","5","483","8.213333333333333"
"10","3","1.5","3","1","300","5","28","2.72"
"7","3","1.5","3","1","300","5","497","7.533333333333333"
"8","3","1.5","3","1","300","5","484","8.226666666666667"
"10","3","1.5","3","1","300","5","29","2.6066666666666665"
"7","3","1.5","3","1","300","5","498","7.6066666666666665"
"8","3","1.5","3","1","300","5","485","8.213333333333333"
"10","3","1.5","3","1","300","5","30","2.546666666666667"
"9","3","1.5","3","1","300","5","36","3.0533333333333332"
"7","3","1.5","3","1","300","5","499","7.76"
"8","3","1.5","3","1","300","5","486","8.06"
"10","3","1.5","3","1","300","5","31","2.3666666666666667"
"9","3","1.5","3","1","300","5","37","3.12"
"7","3","1.5","3","1","300","5","500","7.773333333333333"
"8","3","1.5","3","1","300","5","487","7.96"
"10","3","1.5","3","1","300","5","32","2.433333333333333"
"9","3","1.5","3","1","300","5","38","3.1733333333333333"
"10","3","1.5","3","1","300","5","33","2.48"
"8","3","1.5","3","1","300","5","488","7.92"
"9","3","1.5","3","1","300","5","39","3.1266666666666665"
"10","3","1.5","3","1","300","5","34","2.546666666666667"
"8","3","1.5","3","1","300","5","489","7.86"
"9","3","1.5","3","1","300","5","40","2.8933333333333335"
"10","3","1.5","3","1","300","5","35","2.5866666666666664"
"8","3","1.5","3","1","300","5","490","7.88"
"9","3","1.5","3","1","300","5","41","2.7133333333333334"
"10","3","1.5","3","1","300","5","36","2.64"
"8","3","1.5","3","1","300","5","491","7.88"
"9","3","1.5","3","1","300","5","42","2.66"
"10","3","1.5","3","1","300","5","37","2.6666666666666665"
"9","3","1.5","3","1","300","5","43","2.8733333333333335"
"8","3","1.5","3","1","300","5","492","7.96"
"10","3","1.5","3","1","300","5","38","2.6666666666666665"
"9","3","1.5","3","1","300","5","44","2.8866666666666667"
"8","3","1.5","3","1","300","5","493","7.966666666666667"
"10","3","1.5","3","1","300","5","39","2.7733333333333334"
"9","3","1.5","3","1","300","5","45","2.9066666666666667"
"8","3","1.5","3","1","300","5","494","7.913333333333333"
"9","3","1.5","3","1","300","5","46","2.7933333333333334"
"10","3","1.5","3","1","300","5","40","3.026666666666667"
"8","3","1.5","3","1","300","5","495","7.833333333333333"
"9","3","1.5","3","1","300","5","47","2.88"
"8","3","1.5","3","1","300","5","496","7.873333333333333"
"10","3","1.5","3","1","300","5","41","3.1333333333333333"
"9","3","1.5","3","1","300","5","48","2.933333333333333"
"8","3","1.5","3","1","300","5","497","7.8133333333333335"
"10","3","1.5","3","1","300","5","42","3.1333333333333333"
"9","3","1.5","3","1","300","5","49","3"
"9","3","1.5","3","1","300","5","50","3.08"
"10","3","1.5","3","1","300","5","43","3.1733333333333333"
"9","3","1.5","3","1","300","5","51","3.16"
"10","3","1.5","3","1","300","5","44","3.3733333333333335"
"8","3","1.5","3","1","300","5","498","7.76"
"9","3","1.5","3","1","300","5","52","3.36"
"10","3","1.5","3","1","300","5","45","3.5533333333333332"
"9","3","1.5","3","1","300","5","53","3.6"
"10","3","1.5","3","1","300","5","46","3.7333333333333334"
"8","3","1.5","3","1","300","5","499","7.68"
"9","3","1.5","3","1","300","5","54","3.74"
"10","3","1.5","3","1","300","5","47","3.6533333333333333"
"8","3","1.5","3","1","300","5","500","7.526666666666666"
"9","3","1.5","3","1","300","5","55","3.72"
"10","3","1.5","3","1","300","5","48","3.5933333333333333"
"10","3","1.5","3","1","300","5","49","3.5"
"9","3","1.5","3","1","300","5","56","3.66"
"9","3","1.5","3","1","300","5","57","3.5733333333333333"
"10","3","1.5","3","1","300","5","50","3.7533333333333334"
"9","3","1.5","3","1","300","5","58","3.7666666666666666"
"10","3","1.5","3","1","300","5","51","3.86"
"9","3","1.5","3","1","300","5","59","3.7533333333333334"
"10","3","1.5","3","1","300","5","52","3.8466666666666667"
"9","3","1.5","3","1","300","5","60","3.5733333333333333"
"10","3","1.5","3","1","300","5","53","3.7666666666666666"
"9","3","1.5","3","1","300","5","61","3.4133333333333336"
"10","3","1.5","3","1","300","5","54","3.7533333333333334"
"9","3","1.5","3","1","300","5","62","3.2733333333333334"
"10","3","1.5","3","1","300","5","55","3.6933333333333334"
"9","3","1.5","3","1","300","5","63","3.38"
"10","3","1.5","3","1","300","5","56","3.74"
"9","3","1.5","3","1","300","5","64","3.466666666666667"
"10","3","1.5","3","1","300","5","57","3.8266666666666667"
"9","3","1.5","3","1","300","5","65","3.533333333333333"
"10","3","1.5","3","1","300","5","58","3.9"
"9","3","1.5","3","1","300","5","66","3.48"
"10","3","1.5","3","1","300","5","59","3.953333333333333"
"9","3","1.5","3","1","300","5","67","3.4466666666666668"
"10","3","1.5","3","1","300","5","60","3.8666666666666667"
"9","3","1.5","3","1","300","5","68","3.4066666666666667"
"10","3","1.5","3","1","300","5","61","3.7733333333333334"
"9","3","1.5","3","1","300","5","69","3.52"
"10","3","1.5","3","1","300","5","62","3.96"
"9","3","1.5","3","1","300","5","70","3.6866666666666665"
"10","3","1.5","3","1","300","5","63","4.046666666666667"
"9","3","1.5","3","1","300","5","71","3.7133333333333334"
"10","3","1.5","3","1","300","5","64","3.9466666666666668"
"9","3","1.5","3","1","300","5","72","3.6666666666666665"
"9","3","1.5","3","1","300","5","73","3.6533333333333333"
"10","3","1.5","3","1","300","5","65","3.993333333333333"
"9","3","1.5","3","1","300","5","74","3.62"
"10","3","1.5","3","1","300","5","66","3.8066666666666666"
"9","3","1.5","3","1","300","5","75","3.6133333333333333"
"10","3","1.5","3","1","300","5","67","3.76"
"9","3","1.5","3","1","300","5","76","3.7666666666666666"
"10","3","1.5","3","1","300","5","68","3.6266666666666665"
"9","3","1.5","3","1","300","5","77","4.013333333333334"
"10","3","1.5","3","1","300","5","69","3.566666666666667"
"9","3","1.5","3","1","300","5","78","4.213333333333333"
"10","3","1.5","3","1","300","5","70","3.5933333333333333"
"9","3","1.5","3","1","300","5","79","4.573333333333333"
"10","3","1.5","3","1","300","5","71","3.5933333333333333"
"9","3","1.5","3","1","300","5","80","4.78"
"10","3","1.5","3","1","300","5","72","3.6"
"9","3","1.5","3","1","300","5","81","4.833333333333333"
"10","3","1.5","3","1","300","5","73","3.8133333333333335"
"9","3","1.5","3","1","300","5","82","4.713333333333333"
"10","3","1.5","3","1","300","5","74","3.96"
"9","3","1.5","3","1","300","5","83","4.513333333333334"
"10","3","1.5","3","1","300","5","75","4.033333333333333"
"9","3","1.5","3","1","300","5","84","4.526666666666666"
"9","3","1.5","3","1","300","5","85","4.413333333333333"
"10","3","1.5","3","1","300","5","76","4.033333333333333"
"9","3","1.5","3","1","300","5","86","4.326666666666667"
"9","3","1.5","3","1","300","5","87","4.426666666666667"
"10","3","1.5","3","1","300","5","77","4.073333333333333"
"9","3","1.5","3","1","300","5","88","4.44"
"10","3","1.5","3","1","300","5","78","4.093333333333334"
"9","3","1.5","3","1","300","5","89","4.42"
"9","3","1.5","3","1","300","5","90","4.3933333333333335"
"10","3","1.5","3","1","300","5","79","4.1"
"9","3","1.5","3","1","300","5","91","4.326666666666667"
"10","3","1.5","3","1","300","5","80","4.053333333333334"
"10","3","1.5","3","1","300","5","81","4.1066666666666665"
"9","3","1.5","3","1","300","5","92","4.26"
"10","3","1.5","3","1","300","5","82","4.22"
"9","3","1.5","3","1","300","5","93","4.493333333333333"
"10","3","1.5","3","1","300","5","83","4.326666666666667"
"9","3","1.5","3","1","300","5","94","4.566666666666666"
"10","3","1.5","3","1","300","5","84","4.166666666666667"
"9","3","1.5","3","1","300","5","95","4.586666666666667"
"10","3","1.5","3","1","300","5","85","4.033333333333333"
"9","3","1.5","3","1","300","5","96","4.766666666666667"
"10","3","1.5","3","1","300","5","86","4.066666666666666"
"9","3","1.5","3","1","300","5","97","4.886666666666667"
"10","3","1.5","3","1","300","5","87","4.28"
"9","3","1.5","3","1","300","5","98","5"
"10","3","1.5","3","1","300","5","88","4.466666666666667"
"9","3","1.5","3","1","300","5","99","4.953333333333333"
"10","3","1.5","3","1","300","5","89","4.693333333333333"
"9","3","1.5","3","1","300","5","100","4.8"
"10","3","1.5","3","1","300","5","90","4.713333333333333"
"9","3","1.5","3","1","300","5","101","4.626666666666667"
"10","3","1.5","3","1","300","5","91","4.666666666666667"
"9","3","1.5","3","1","300","5","102","4.246666666666667"
"10","3","1.5","3","1","300","5","92","4.366666666666666"
"9","3","1.5","3","1","300","5","103","3.98"
"10","3","1.5","3","1","300","5","93","4.22"
"9","3","1.5","3","1","300","5","104","3.9"
"10","3","1.5","3","1","300","5","94","4.206666666666667"
